LDGS_NM,CTPRVN_NM,GUGUN_NM,LDGS_ADDR,PET_INFO_CN
"서귀포 제주엔펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 대정읍 노을해안로 614","['없음']"
"제주 허브인휴양펜션","제주특별자치도","제주시","제주특별자치도 제주시 한림읍 귀덕6길 92-17","['없음']"
"서귀포 루다스테이펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 남원읍 신흥로 74","['없음']"
"제주 너우렁펜션","제주특별자치도","제주시","제주특별자치도 제주시 한림읍 협재4길 12","['없음']"
"제주 달백스테이독채펜션","제주특별자치도","제주시","제주특별자치도 제주시 애월읍 고성남4길 42-3","['없음']"
"서귀포 블라제리조트","제주특별자치도","서귀포시","제주특별자치도 서귀포시 표선면 녹산로 274","['없음']"
"제주 예스준게스트하우스펜션","제주특별자치도","제주시","제주특별자치도 제주시 서해안로 232","['없음']"
"제주 샹들리에펜션","제주특별자치도","제주시","제주특별자치도 제주시 한림읍 월령2길 67-19","['애견동반']"
"제주 우도애기해녀펜션","제주특별자치도","제주시","제주특별자치도 제주시 우도면 우도해안길782-10","['없음']"
"제주 비자곶(비자림점)펜션","제주특별자치도","제주시","제주특별자치도 제주시 구좌읍 다랑쉬북로 68-37","['없음']"
"서귀포 제주더비비스펜션","제주특별자치도","서귀포시","서귀포시 이어도로 760더비비스제주","['없음']"
"제주 캠프해리스파펜션","제주특별자치도","제주시","제주특별자치도 제주시 구좌읍 세송로623-1 (세화리) 캠프해리","['없음']"
"제주 오시록독채펜션","제주특별자치도","제주시","제주특별자치도 제주시 한경면 일주서로 3960-62","['애견동반']"
"제주 캐슬드한림독채펜션","제주특별자치도","제주시","제주특별자치도 제주시 한림읍 강구로 95-7","['없음']"
"제주 신엄안길B","제주특별자치도","제주시","제주특별자치도 제주시 애월읍 신엄안1길 18-7","['없음']"
"제주 스물펜션","제주특별자치도","제주시","제주특별자치도 제주시 한림읍 한상로 32","['없음']"
"제주 설렘펜션","제주특별자치도","제주시","제주특별자치도 제주시 애월읍 곽지9길 9","['없음']"
"서귀포 표선해비치펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 표선면 가마행남로 16-1","['없음']"
"제주 르마빈펜션","제주특별자치도","제주시","제주특별자치도 제주시 조천읍 일주동로 1528","['없음']"
"서귀포 제주가원펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 성산읍 난고로42번길 134-6","['없음']"
"서귀포 맨도롱하우스","제주특별자치도","서귀포시","제주특별자치도 서귀포시 성산읍 난산로 173","['없음']"
"제주 바사팬스파펜션","제주특별자치도","제주시","제주특별자치도 제주시 한경면 한경해안로 448-6","['없음']"
"제주 신엄안길","제주특별자치도","제주시","제주특별자치도 제주시 애월읍 신엄안1길 18-5","['없음']"
"제주 모퉁이작은집펜션","제주특별자치도","제주시","제주특별자치도 제주시 한경면 일주서로 4530","['없음']"
"서귀포 중문씨에나펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 예래로 267씨에나펜션","['애견동반']"
"제주 만희민박","제주특별자치도","제주시","제주특별자치도 제주시 구좌읍 해맞이해안로 1112","['애견동반']"
"제주 토브앤카라","제주특별자치도","제주시","제주특별자치도 제주시 구좌읍 동복남4길 5-3","['없음']"
"제주 유니가족펜션","제주특별자치도","제주시","제주특별자치도 제주시 원당북로 78","['없음']"
"제주 우도팬션별빛결","제주특별자치도","제주시","제주특별자치도 제주시 우도면 우도해안길 690","['없음']"
"서귀포 그린팜파스펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 인정오름로 97그린팜파스","['없음']"
"제주 조아모루펜션","제주특별자치도","제주시","제주특별자치도 제주시 구좌읍 평대2길 17","['없음']"
"제주 삼다애펜션","제주특별자치도","제주시","제주특별자치도 제주시 조천읍 비자림로 646-16","['없음']"
"서귀포 요셉하우스펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 예래로295번길 26","['없음']"
"제주 가족펜션꿀하우스","제주특별자치도","제주시","제주특별자치도 제주시 한경면 한경해안로 474-26 D동","['없음']"
"서귀포 더블유오션펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 대포로 32-4","['없음']"
"제주 전원생활디오름펜션","제주특별자치도","제주시","제주특별자치도 제주시 오등14길 8-12","['없음']"
"서귀포 보물섬펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 성산읍 한도로242번길 10-11","['없음']"
"제주 올레낭펜션","제주특별자치도","제주시","제주특별자치도 제주시 애월읍 장소로 205","['애견동반']"
"서귀포 귤중옥펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 안덕면 덕수서로163번길 34","['없음']"
"제주 더제이드호텔(동문시장도보2분)","제주특별자치도","제주시","제주특별자치도 제주시 관덕로15길 7-1","['없음']"
"서귀포 돔그라미펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 표선면 가시로 137","['애견동반']"
"제주 카사블랑카펜션","제주특별자치도","제주시","제주특별자치도 제주시 조천읍 신촌11길 26-1","['없음']"
"서귀포 데일리펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 성산읍 온평애향로 67-1","['없음']"
"제주 스완지리조트","제주특별자치도","제주시","제주특별자치도 제주시 서해안로 84","['없음']"
"제주 미아독채풀빌라","제주특별자치도","제주시","제주특별자치도 제주시 애월읍 유수암북길 98","['없음']"
"제주 썸스테이풀빌라","제주특별자치도","제주시","제주특별자치도 제주시 한림읍 한수1길 33","['없음']"
"서귀포 호텔스테이인터뷰제주","제주특별자치도","서귀포시","제주특별자치도 서귀포시 중문관광로 288","['없음']"
"서귀포 스테이여정펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 표선면 가시로 522-4","['없음']"
"제주 스위스마을펜션(113동)","제주특별자치도","제주시","제주특별자치도 제주시 조천읍 함와로 566-27","['없음']"
"서귀포 데이스테이하우스펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 성산읍 환해장성로 441","['없음']"
"제주 꿀베리하우스펜션","제주특별자치도","제주시","제주특별자치도 제주시 애월읍 고성8길 41-1","['없음']"
"제주 협재올레펜션","제주특별자치도","제주시","제주특별자치도 제주시 한림읍 협재1길 40","['없음']"
"서귀포 제주봄뮤지엄스테이펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 검은여로130번길 68-16","['없음']"
"제주 무지개하우스","제주특별자치도","제주시","제주특별자치도 제주시 조천읍 평사길 8-6","['없음']"
"서귀포 브리니프라이빗 제주","제주특별자치도","서귀포시","제주특별자치도 서귀포시 안덕면 신화역사로682번길 40","['없음']"
"제주 아뜨네통나무펜션","제주특별자치도","제주시","제주특별자치도 제주시 애월읍 상하귀길 91","['없음']"
"제주 계룡길벽돌가펜션","제주특별자치도","제주시","제주특별자치도 제주시 구좌읍 계룡길 26-13","['없음']"
"서귀포 중문에코펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 색달로61번길 5","['없음']"
"서귀포 네이플하우스독채펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 성산읍 신난로74번길 64-94네이플하우스펜션","['없음']"
"제주 아름드리펜션","제주특별자치도","제주시","제주특별자치도 제주시 구좌읍 월정중길 50","['없음']"
"제주 자르뎅펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 말질로161번길 46-11","['없음']"
"제주 귀덕온담펜션","제주특별자치도","제주시","제주시 한림읍 한림해안로592-1","['없음']"
"제주 제주메리엘빌리지펜션","제주특별자치도","제주시","제주특별자치도 제주시 구좌읍 행원로2길 55-1","['애견동반']"
"서귀포 보금지펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 칠십리로 190","['없음']"
"제주 해안모루풀빌라","제주특별자치도","제주시","제주특별자치도 제주시 해안마을13길 30-43","['없음']"
"제주 수지게스트","제주특별자치도","제주시","제주특별자치도 제주시 논세길 28-1","['없음']"
"제주 누리스테이펜션","제주특별자치도","제주시","제주특별자치도 제주시 애월읍 유수암북길 19-41","['없음']"
"서귀포 통나무집펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 칠십리로503번길 1","['없음']"
"서귀포 시류객잔 펜션&게스트하우스","제주특별자치도","서귀포시","제주특별자치도 서귀포시 남원읍 남태해안로 11-11","['없음']"
"제주 이그제큐티브홈인제주펜션","제주특별자치도","제주시","제주특별자치도 제주시 조천읍 조와로5길 26-4","['없음']"
"서귀포 중문허브독채펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 안덕면 대평감산로 57","['없음']"
"서귀포 알루하우스 성산점","제주특별자치도","서귀포시","제주특별자치도 서귀포시 성산읍 혼인지로37번길 23-9","['없음']"
"서귀포 아리아펜션","제주특별자치도","서귀포시","제주특별자치도 서귀포시 남원읍 태위로 594-2","['없음']"
"제주 평대대수굴바당조끄띠펜션","제주특별자치도","제주시","제주특별자치도 제주시 구좌읍 대수길 10","['없음']"
"제주 금등이펜션","제주특별자치도","제주시","제주특별자치도 제주시 한경면 금등4길16-5","['없음']"
"제주 다올스테이","제주특별자치도","제주시","제주특별자치도 제주시 애월읍 광상로 303","['없음']"
